events,hasNextPage
"{'tournament': {'name': 'LaLiga', 'slug': 'laliga', 'category': {'name': 'Spain', 'slug': 'spain', 'sport': {'name': 'Football', 'slug': 'football', 'id': 1}, 'id': 32, 'flag': 'spain', 'alpha2': 'ES'}, 'uniqueTournament': {'name': 'LaLiga', 'slug': 'laliga', 'primaryColorHex': '#2f4a89', 'secondaryColorHex': '#f4a32e', 'category': {'name': 'Spain', 'slug': 'spain', 'sport': {'name': 'Football', 'slug': 'football', 'id': 1}, 'id': 32, 'flag': 'spain', 'alpha2': 'ES'}, 'userCount': 1131093, 'crowdsourcingEnabled': False, 'hasPerformanceGraphFeature': False, 'id': 8, 'hasEventPlayerStatistics': False, 'displayInverseHomeAwayTeams': True}, 'priority': 599, 'isGroup': True, 'isLive': False, 'id': 36}, 'season': {'name': 'LaLiga 19/20', 'year': '19/20', 'editor': True, 'id': 24127}, 'roundInfo': {'round': 10}, 'customId': 'ugbvKhb', 'status': {'code': 100, 'description': 'Ended', 'type': 'finished'}, 'winnerCode': 1, 'homeTeam': {'name': 'Villarreal', 'slug': 'villarreal', 'shortName': 'Villarreal', 'gender': 'M', 'sport': {'name': 'Football', 'slug': 'football', 'id': 1}, 'userCount': 291674, 'nameCode': 'VIL', 'disabled': True, 'national': False, 'type': 0, 'id': 2819, 'subTeams': [], 'teamColors': {'primary': '#ffff00', 'secondary': '#013765', 'text': '#013765'}, 'fieldTranslations': {'nameTranslation': {'ar': 'فياريال', 'ru': 'Вильярреал'}, 'shortNameTranslation': {}}}, 'awayTeam': {'name': 'Deportivo Alavés', 'slug': 'deportivo-alaves', 'shortName': 'Alavés', 'gender': 'M', 'sport': {'name': 'Football', 'slug': 'football', 'id': 1}, 'userCount': 104723, 'nameCode': 'ALA', 'disabled': False, 'national': False, 'type': 0, 'id': 2885, 'subTeams': [], 'teamColors': {'primary': '#0232a0', 'secondary': '#ffffff', 'text': '#ffffff'}, 'fieldTranslations': {'nameTranslation': {'ar': 'ديبورتيفو ألافيس', 'ru': 'Алавес'}, 'shortNameTranslation': {}}}, 'homeScore': {'current': 5, 'display': 5, 'period1': 2, 'normaltime': 4}, 'awayScore': {'current': 1, 'display': 2, 'period1': 1, 'normaltime': 1}, 'coverage': 1, 'time': {'injuryTime1': 2, 'injuryTime2': 4, 'currentPeriodStartTimestamp': 1572036716}, 'changes': {'changes': ['status.code', 'status.description', 'status.type', 'homeScore.normaltime', 'awayScore.normaltime'], 'changeTimestamp': 1572036718}, 'hasGlobalHighlights': True, 'hasEventPlayerStatistics': True, 'hasEventPlayerHeatMap': True, 'detailId': 1, 'crowdsourcingDataDisplayEnabled': False, 'id': 8280788, 'crowdsourcingEnabled': True, 'startTimestamp': 1572032700, 'slug': 'deportivo-alaves-villarreal', 'finalResultOnly': True, 'feedLocked': True, 'isEditor': True}",False
"{'tournament': {'name': 'LaLiga', 'slug': 'laliga', 'category': {'name': 'Spain', 'slug': 'spain', 'sport': {'name': 'Football', 'slug': 'football', 'id': 1}, 'id': 32, 'flag': 'spain', 'alpha2': 'ES'}, 'uniqueTournament': {'name': 'LaLiga', 'slug': 'laliga', 'primaryColorHex': '#2f4a89', 'secondaryColorHex': '#f4a32e', 'category': {'name': 'Spain', 'slug': 'spain', 'sport': {'name': 'Football', 'slug': 'football', 'id': 1}, 'id': 32, 'flag': 'spain', 'alpha2': 'ES'}, 'userCount': 1131093, 'crowdsourcingEnabled': True, 'hasPerformanceGraphFeature': False, 'id': 8, 'hasEventPlayerStatistics': False, 'displayInverseHomeAwayTeams': False}, 'priority': 599, 'isGroup': False, 'isLive': False, 'id': 36}, 'season': {'name': 'LaLiga 19/20', 'year': '19/20', 'editor': True, 'id': 24127}, 'roundInfo': {'round': 10}, 'customId': 'rgksEgb', 'status': {'code': 60, 'description': 'Postponed', 'type': 'postponed'}, 'homeTeam': {'name': 'Barcelona', 'slug': 'barcelona', 'shortName': 'Barcelona', 'gender': 'M', 'sport': {'name': 'Football', 'slug': 'football', 'id': 1}, 'userCount': 2445778, 'nameCode': 'FCB', 'disabled': True, 'national': True, 'type': 0, 'id': 2817, 'subTeams': [], 'teamColors': {'primary': '#154284', 'secondary': '#9d1009', 'text': '#9d1009'}, 'fieldTranslations': {'nameTranslation': {'ar': 'برشلونة', 'ru': 'Барселона'}, 'shortNameTranslation': {}}}, 'awayTeam': {'name': 'Real Madrid', 'slug': 'real-madrid', 'shortName': 'Real Madrid', 'gender': 'M', 'sport': {'name': 'Football', 'slug': 'football', 'id': 1}, 'userCount': 2928392, 'nameCode': 'RMA', 'disabled': True, 'national': False, 'type': 0, 'id': 2829, 'subTeams': [], 'teamColors': {'primary': '#ffffff', 'secondary': '#004996', 'text': '#004996'}, 'fieldTranslations': {'nameTranslation': {'ar': 'ريال مدريد', 'ru': 'Реал Мадрид'}, 'shortNameTranslation': {}}}, 'homeScore': {}, 'awayScore': {}, 'coverage': 1, 'time': {'currentPeriodStartTimestamp': 1571399876}, 'changes': {'changes': ['status.code', 'status.description', 'status.type'], 'changeTimestamp': 1572001217}, 'hasGlobalHighlights': False, 'hasEventPlayerHeatMap': False, 'detailId': 1, 'crowdsourcingDataDisplayEnabled': False, 'id': 8280762, 'crowdsourcingEnabled': True, 'startTimestamp': 1572084000, 'slug': 'real-madrid-barcelona', 'finalResultOnly': False, 'feedLocked': True, 'isEditor': True}",False
"{'tournament': {'name': 'LaLiga', 'slug': 'laliga', 'category': {'name': 'Spain', 'slug': 'spain', 'sport': {'name': 'Football', 'slug': 'football', 'id': 1}, 'id': 32, 'flag': 'spain', 'alpha2': 'ES'}, 'uniqueTournament': {'name': 'LaLiga', 'slug': 'laliga', 'primaryColorHex': '#2f4a89', 'secondaryColorHex': '#f4a32e', 'category': {'name': 'Spain', 'slug': 'spain', 'sport': {'name': 'Football', 'slug': 'football', 'id': 1}, 'id': 32, 'flag': 'spain', 'alpha2': 'ES'}, 'userCount': 1131093, 'crowdsourcingEnabled': False, 'hasPerformanceGraphFeature': True, 'id': 8, 'hasEventPlayerStatistics': False, 'displayInverseHomeAwayTeams': False}, 'priority': 599, 'isGroup': True, 'isLive': True, 'id': 36}, 'season': {'name': 'LaLiga 19/20', 'year': '19/20', 'editor': True, 'id': 24127}, 'roundInfo': {'round': 10}, 'customId': 'BgbsVgv', 'status': {'code': 100, 'description': 'Ended', 'type': 'finished'}, 'winnerCode': 1, 'homeTeam': {'name': 'Leganés', 'slug': 'leganes', 'shortName': 'Leganés', 'gender': 'M', 'sport': {'name': 'Football', 'slug': 'football', 'id': 1}, 'userCount': 30534, 'nameCode': 'LEG', 'national': False, 'type': 0, 'id': 2845, 'subTeams': [], 'teamColors': {'primary': '#ffffff', 'secondary': '#3300ff', 'text': '#3300ff'}, 'fieldTranslations': {'nameTranslation': {'ar': 'ليغانيس', 'ru': 'Леганес'}, 'shortNameTranslation': {}}}, 'awayTeam': {'name': 'Mallorca', 'slug': 'mallorca', 'shortName': 'Mallorca', 'gender': 'M', 'sport': {'name': 'Football', 'slug': 'football', 'id': 1}, 'userCount': 134877, 'nameCode': 'MLL', 'disabled': False, 'national': False, 'type': 0, 'id': 2826, 'subTeams': [], 'teamColors': {'primary': '#cc0000', 'secondary': '#000000', 'text': '#000000'}, 'fieldTranslations': {'nameTranslation': {'ar': 'ريال مايوركا', 'ru': 'Мальорка'}, 'shortNameTranslation': {}}}, 'homeScore': {'current': 2, 'display': 1, 'period1': 2, 'normaltime': 1}, 'awayScore': {'current': 1, 'display': 1, 'period1': 1, 'normaltime': 1}, 'coverage': 1, 'time': {'injuryTime2': 7, 'currentPeriodStartTimestamp': 1572105203}, 'changes': {'changes': ['status.code', 'status.description', 'status.type', 'homeScore.normaltime', 'awayScore.normaltime'], 'changeTimestamp': 1572105204}, 'hasGlobalHighlights': True, 'hasEventPlayerStatistics': True, 'hasEventPlayerHeatMap': False, 'detailId': 1, 'crowdsourcingDataDisplayEnabled': True, 'id': 8280766, 'crowdsourcingEnabled': False, 'startTimestamp': 1572090300, 'slug': 'leganes-mallorca', 'finalResultOnly': True, 'feedLocked': False, 'isEditor': True}",False
"{'tournament': {'name': 'LaLiga', 'slug': 'laliga', 'category': {'name': 'Spain', 'slug': 'spain', 'sport': {'name': 'Football', 'slug': 'football', 'id': 1}, 'id': 32, 'flag': 'spain', 'alpha2': 'ES'}, 'uniqueTournament': {'name': 'LaLiga', 'slug': 'laliga', 'primaryColorHex': '#2f4a89', 'secondaryColorHex': '#f4a32e', 'category': {'name': 'Spain', 'slug': 'spain', 'sport': {'name': 'Football', 'slug': 'football', 'id': 1}, 'id': 32, 'flag': 'spain', 'alpha2': 'ES'}, 'userCount': 1131093, 'crowdsourcingEnabled': False, 'hasPerformanceGraphFeature': True, 'id': 8, 'hasEventPlayerStatistics': True, 'displayInverseHomeAwayTeams': False}, 'priority': 599, 'isGroup': True, 'isLive': False, 'id': 36}, 'season': {'name': 'LaLiga 19/20', 'year': '19/20', 'editor': False, 'id': 24127}, 'roundInfo': {'round': 10}, 'customId': 'GgbsRgb', 'status': {'code': 100, 'description': 'Ended', 'type': 'finished'}, 'winnerCode': 1, 'homeTeam': {'name': 'Real Valladolid', 'slug': 'real-valladolid', 'shortName': 'Real Valladolid', 'gender': 'M', 'sport': {'name': 'Football', 'slug': 'football', 'id': 1}, 'userCount': 55766, 'nameCode': 'VLL', 'disabled': True, 'national': True, 'type': 0, 'id': 2831, 'subTeams': [], 'teamColors': {'primary': '#ffffff', 'secondary': '#663399', 'text': '#663399'}, 'fieldTranslations': {'nameTranslation': {'ar': 'ريال بلد الوليد', 'ru': 'Реал Вальядолид'}, 'shortNameTranslation': {}}}, 'awayTeam': {'name': 'Eibar', 'slug': 'eibar', 'shortName': 'Eibar', 'gender': 'M', 'sport': {'name': 'Football', 'slug': 'football', 'id': 1}, 'userCount': 41678, 'nameCode': 'EIB', 'disabled': True, 'national': True, 'type': 0, 'id': 2839, 'subTeams': [], 'teamColors': {'primary': '#003e85', 'secondary': '#cd152f', 'text': '#cd152f'}, 'fieldTranslations': {'nameTranslation': {'ar': 'ايبار', 'ru': 'Эйбар'}, 'shortNameTranslation': {}}}, 'homeScore': {'current': 3, 'display': 3, 'period1': 3, 'normaltime': 2}, 'awayScore': {'current': 1, 'display': 1, 'period1': 0, 'normaltime': 0}, 'coverage': 1, 'time': {'injuryTime1': 2, 'injuryTime2': 4, 'currentPeriodStartTimestamp': 1572114236}, 'changes': {'changes': ['status.code', 'status.description', 'status.type', 'homeScore.normaltime', 'awayScore.normaltime'], 'changeTimestamp': 1572114251}, 'hasGlobalHighlights': False, 'hasEventPlayerStatistics': True, 'hasEventPlayerHeatMap': False, 'detailId': 1, 'crowdsourcingDataDisplayEnabled': False, 'id': 8280795, 'crowdsourcingEnabled': False, 'startTimestamp': 1572111000, 'slug': 'eibar-real-valladolid', 'finalResultOnly': True, 'feedLocked': True, 'isEditor': True}",False
"{'tournament': {'name': 'LaLiga', 'slug': 'laliga', 'category': {'name': 'Spain', 'slug': 'spain', 'sport': {'name': 'Football', 'slug': 'football', 'id': 1}, 'id': 32, 'flag': 'spain', 'alpha2': 'ES'}, 'uniqueTournament': {'name': 'LaLiga', 'slug': 'laliga', 'primaryColorHex': '#2f4a89', 'secondaryColorHex': '#f4a32e', 'category': {'name': 'Spain', 'slug': 'spain', 'sport': {'name': 'Football', 'slug': 'football', 'id': 1}, 'id': 32, 'flag': 'spain', 'alpha2': 'ES'}, 'userCount': 1131093, 'crowdsourcingEnabled': False, 'hasPerformanceGraphFeature': False, 'id': 8, 'hasEventPlayerStatistics': False, 'displayInverseHomeAwayTeams': True}, 'priority': 599, 'isGroup': True, 'isLive': False, 'id': 36}, 'season': {'name': 'LaLiga 19/20', 'year': '19/20', 'editor': False, 'id': 24127}, 'roundInfo': {'round': 10}, 'customId': 'AgblLgb', 'status': {'code': 100, 'description': 'Ended', 'type': 'finished'}, 'winnerCode': 1, 'homeTeam': {'name': 'Atlético Madrid', 'slug': 'atletico-madrid', 'shortName': 'Atl. Madrid', 'gender': 'M', 'sport': {'name': 'Football', 'slug': 'football', 'id': 1}, 'userCount': 982355, 'nameCode': 'ATM', 'disabled': False, 'national': True, 'type': 0, 'id': 2836, 'subTeams': [], 'teamColors': {'primary': '#ffffff', 'secondary': '#c40000', 'text': '#c40000'}, 'fieldTranslations': {'nameTranslation': {'ar': 'اتلتيكو مدريد', 'ru': 'Атлетико Мадрид'}, 'shortNameTranslation': {}}}, 'awayTeam': {'name': 'Athletic Club', 'slug': 'athletic-club', 'shortName': 'Athletic Club', 'gender': 'M', 'sport': {'name': 'Football', 'slug': 'football', 'id': 1}, 'userCount': 280894, 'nameCode': 'ATH', 'disabled': True, 'national': False, 'type': 0, 'id': 2825, 'subTeams': [], 'teamColors': {'primary': '#aa0000', 'secondary': '#ffffff', 'text': '#ffffff'}, 'fieldTranslations': {'nameTranslation': {'ar': 'اتلتيك دي بلباو', 'ru': 'Атлетик Бильбао'}, 'shortNameTranslation': {}}}, 'homeScore': {'current': 2, 'display': 3, 'period1': 2, 'normaltime': 2}, 'awayScore': {'current': 0, 'display': 0, 'period1': 1, 'normaltime': 1}, 'coverage': 1, 'time': {'injuryTime2': 2, 'currentPeriodStartTimestamp': 1572123024}, 'changes': {'changes': ['status.code', 'status.description', 'status.type', 'homeScore.normaltime', 'awayScore.normaltime'], 'changeTimestamp': 1572123024}, 'hasGlobalHighlights': False, 'hasEventPlayerStatistics': True, 'hasEventPlayerHeatMap': False, 'detailId': 1, 'crowdsourcingDataDisplayEnabled': False, 'id': 8280770, 'crowdsourcingEnabled': False, 'startTimestamp': 1572119100, 'slug': 'atletico-madrid-athletic-club', 'finalResultOnly': True, 'feedLocked': True, 'isEditor': True}",False
"{'tournament': {'name': 'LaLiga', 'slug': 'laliga', 'category': {'name': 'Spain', 'slug': 'spain', 'sport': {'name': 'Football', 'slug': 'football', 'id': 1}, 'id': 32, 'flag': 'spain', 'alpha2': 'ES'}, 'uniqueTournament': {'name': 'LaLiga', 'slug': 'laliga', 'primaryColorHex': '#2f4a89', 'secondaryColorHex': '#f4a32e', 'category': {'name': 'Spain', 'slug': 'spain', 'sport': {'name': 'Football', 'slug': 'football', 'id': 1}, 'id': 32, 'flag': 'spain', 'alpha2': 'ES'}, 'userCount': 1131093, 'crowdsourcingEnabled': True, 'hasPerformanceGraphFeature': True, 'id': 8, 'hasEventPlayerStatistics': False, 'displayInverseHomeAwayTeams': True}, 'priority': 599, 'isGroup': False, 'isLive': False, 'id': 36}, 'season': {'name': 'LaLiga 19/20', 'year': '19/20', 'editor': False, 'id': 24127}, 'roundInfo': {'round': 10}, 'customId': 'wybszgb', 'status': {'code': 100, 'description': 'Ended', 'type': 'finished'}, 'winnerCode': 2, 'homeTeam': {'name': 'Celta Vigo', 'slug': 'celta-vigo', 'shortName': 'Celta', 'gender': 'M', 'sport': {'name': 'Football', 'slug': 'football', 'id': 1}, 'userCount': 147857, 'nameCode': 'RCC', 'disabled': False, 'national': False, 'type': 0, 'id': 2821, 'subTeams': [], 'teamColors': {'primary': '#6cace4', 'secondary': '#ffffff', 'text': '#ffffff'}, 'fieldTranslations': {'nameTranslation': {'ar': 'سيلتا دي فيجو', 'ru': 'Сельта'}, 'shortNameTranslation': {}}}, 'awayTeam': {'name': 'Real Sociedad', 'slug': 'real-sociedad', 'shortName': 'Real Sociedad', 'gender': 'M', 'sport': {'name': 'Football', 'slug': 'football', 'id': 1}, 'userCount': 347373, 'nameCode': 'RSO', 'disabled': True, 'national': False, 'type': 0, 'id': 2824, 'subTeams': [], 'teamColors': {'primary': '#ffffff', 'secondary': '#0077c7', 'text': '#0077c7'}, 'fieldTranslations': {'nameTranslation': {'ar': 'ريال سوسيداد', 'ru': 'Реал Сосьедад'}, 'shortNameTranslation': {}}}, 'homeScore': {'current': 1, 'display': 0, 'period1': 1, 'normaltime': 1}, 'awayScore': {'current': 1, 'display': 1, 'period1': 0, 'normaltime': 2}, 'coverage': 1, 'time': {'injuryTime2': 5, 'currentPeriodStartTimestamp': 1572180918}, 'changes': {'changes': ['status.code', 'status.description', 'status.type', 'homeScore.normaltime', 'awayScore.normaltime'], 'changeTimestamp': 1572180919}, 'hasGlobalHighlights': True, 'hasEventPlayerStatistics': False, 'hasEventPlayerHeatMap': False, 'detailId': 1, 'crowdsourcingDataDisplayEnabled': True, 'id': 8280771, 'homeRedCards': 1, 'crowdsourcingEnabled': False, 'startTimestamp': 1572165900, 'slug': 'real-sociedad-celta-vigo', 'finalResultOnly': False, 'feedLocked': True, 'isEditor': False}",False
"{'tournament': {'name': 'LaLiga', 'slug': 'laliga', 'category': {'name': 'Spain', 'slug': 'spain', 'sport': {'name': 'Football', 'slug': 'football', 'id': 1}, 'id': 32, 'flag': 'spain', 'alpha2': 'ES'}, 'uniqueTournament': {'name': 'LaLiga', 'slug': 'laliga', 'primaryColorHex': '#2f4a89', 'secondaryColorHex': '#f4a32e', 'category': {'name': 'Spain', 'slug': 'spain', 'sport': {'name': 'Football', 'slug': 'football', 'id': 1}, 'id': 32, 'flag': 'spain', 'alpha2': 'ES'}, 'userCount': 1131093, 'crowdsourcingEnabled': False, 'hasPerformanceGraphFeature': False, 'id': 8, 'hasEventPlayerStatistics': False, 'displayInverseHomeAwayTeams': False}, 'priority': 599, 'isGroup': True, 'isLive': False, 'id': 36}, 'season': {'name': 'LaLiga 19/20', 'year': '19/20', 'editor': False, 'id': 24127}, 'roundInfo': {'round': 10}, 'customId': 'hgbsEAn', 'status': {'code': 100, 'description': 'Ended', 'type': 'finished'}, 'winnerCode': 1, 'homeTeam': {'name': 'Granada', 'slug': 'granada', 'shortName': 'Granada', 'gender': 'M', 'sport': {'name': 'Football', 'slug': 'football', 'id': 1}, 'userCount': 106549, 'nameCode': 'GCF', 'disabled': True, 'national': False, 'type': 0, 'id': 33779, 'subTeams': [], 'teamColors': {'primary': '#cc0000', 'secondary': '#ffffff', 'text': '#ffffff'}, 'fieldTranslations': {'nameTranslation': {'ar': 'غرناطة', 'ru': 'Гранада'}, 'shortNameTranslation': {}}}, 'awayTeam': {'name': 'Real Betis', 'slug': 'real-betis', 'shortName': 'Betis', 'gender': 'M', 'sport': {'name': 'Football', 'slug': 'football', 'id': 1}, 'userCount': 242230, 'nameCode': 'RBB', 'disabled': True, 'national': True, 'type': 0, 'id': 2816, 'subTeams': [], 'teamColors': {'primary': '#ffffff', 'secondary': '#006633', 'text': '#006633'}, 'fieldTranslations': {'nameTranslation': {'ar': 'ريال بيتيس بالومبي', 'ru': 'Реал Бетис'}, 'shortNameTranslation': {}}}, 'homeScore': {'current': 2, 'display': 2, 'period1': 1, 'normaltime': 2}, 'awayScore': {'current': 1, 'display': 0, 'period1': 0, 'normaltime': 0}, 'coverage': 1, 'time': {'injuryTime2': 3, 'currentPeriodStartTimestamp': 1572187775}, 'changes': {'changes': ['status.code', 'status.description', 'status.type', 'homeScore.normaltime', 'awayScore.normaltime'], 'changeTimestamp': 1572187779}, 'hasGlobalHighlights': True, 'hasEventPlayerStatistics': False, 'hasEventPlayerHeatMap': False, 'detailId': 1, 'crowdsourcingDataDisplayEnabled': True, 'id': 8280767, 'crowdsourcingEnabled': True, 'startTimestamp': 1572182100, 'slug': 'granada-real-betis', 'finalResultOnly': True, 'feedLocked': False, 'isEditor': False}",False
"{'tournament': {'name': 'LaLiga', 'slug': 'laliga', 'category': {'name': 'Spain', 'slug': 'spain', 'sport': {'name': 'Football', 'slug': 'football', 'id': 1}, 'id': 32, 'flag': 'spain', 'alpha2': 'ES'}, 'uniqueTournament': {'name': 'LaLiga', 'slug': 'laliga', 'primaryColorHex': '#2f4a89', 'secondaryColorHex': '#f4a32e', 'category': {'name': 'Spain', 'slug': 'spain', 'sport': {'name': 'Football', 'slug': 'football', 'id': 1}, 'id': 32, 'flag': 'spain', 'alpha2': 'ES'}, 'userCount': 1131093, 'crowdsourcingEnabled': False, 'hasPerformanceGraphFeature': True, 'id': 8, 'hasEventPlayerStatistics': True, 'displayInverseHomeAwayTeams': False}, 'priority': 599, 'isGroup': True, 'isLive': True, 'id': 36}, 'season': {'name': 'LaLiga 19/20', 'year': '19/20', 'editor': True, 'id': 24127}, 'roundInfo': {'round': 10}, 'customId': 'ogbsZdb', 'status': {'code': 100, 'description': 'Ended', 'type': 'finished'}, 'winnerCode': 2, 'homeTeam': {'name': 'Levante UD', 'slug': 'levante-ud', 'shortName': 'Levante', 'gender': 'M', 'sport': {'name': 'Football', 'slug': 'football', 'id': 1}, 'userCount': 42944, 'nameCode': 'LEV', 'disabled': False, 'national': True, 'type': 0, 'id': 2849, 'subTeams': [], 'teamColors': {'primary': '#0e3b68', 'secondary': '#d70000', 'text': '#d70000'}, 'fieldTranslations': {'nameTranslation': {'ar': 'ليفانتي', 'ru': 'Леванте'}, 'shortNameTranslation': {}}}, 'awayTeam': {'name': 'Espanyol', 'slug': 'espanyol', 'shortName': 'Espanyol', 'gender': 'M', 'sport': {'name': 'Football', 'slug': 'football', 'id': 1}, 'userCount': 76902, 'nameCode': 'ESP', 'disabled': False, 'national': False, 'type': 0, 'id': 2814, 'subTeams': [], 'teamColors': {'primary': '#ffffff', 'secondary': '#1369d2', 'text': '#1369d2'}, 'fieldTranslations': {'nameTranslation': {'ar': 'اسبانيول برشلونة', 'ru': 'Эспаньол'}, 'shortNameTranslation': {}}}, 'homeScore': {'current': 0, 'display': 1, 'period1': 1, 'normaltime': 0}, 'awayScore': {'current': 1, 'display': 1, 'period1': 2, 'normaltime': 1}, 'coverage': 1, 'time': {'injuryTime1': 1, 'injuryTime2': 3, 'currentPeriodStartTimestamp': 1572195063}, 'changes': {'changes': ['status.code', 'status.description', 'status.type', 'homeScore.normaltime', 'awayScore.normaltime'], 'changeTimestamp': 1572195070}, 'hasGlobalHighlights': False, 'hasEventPlayerStatistics': False, 'hasEventPlayerHeatMap': True, 'detailId': 1, 'crowdsourcingDataDisplayEnabled': False, 'id': 8280765, 'crowdsourcingEnabled': True, 'startTimestamp': 1572193800, 'slug': 'levante-ud-espanyol', 'finalResultOnly': False, 'feedLocked': True, 'isEditor': True}",False
"{'tournament': {'name': 'LaLiga', 'slug': 'laliga', 'category': {'name': 'Spain', 'slug': 'spain', 'sport': {'name': 'Football', 'slug': 'football', 'id': 1}, 'id': 32, 'flag': 'spain', 'alpha2': 'ES'}, 'uniqueTournament': {'name': 'LaLiga', 'slug': 'laliga', 'primaryColorHex': '#2f4a89', 'secondaryColorHex': '#f4a32e', 'category': {'name': 'Spain', 'slug': 'spain', 'sport': {'name': 'Football', 'slug': 'football', 'id': 1}, 'id': 32, 'flag': 'spain', 'alpha2': 'ES'}, 'userCount': 1131093, 'crowdsourcingEnabled': True, 'hasPerformanceGraphFeature': True, 'id': 8, 'hasEventPlayerStatistics': True, 'displayInverseHomeAwayTeams': False}, 'priority': 599, 'isGroup': True, 'isLive': True, 'id': 36}, 'season': {'name': 'LaLiga 19/20', 'year': '19/20', 'editor': True, 'id': 24127}, 'roundInfo': {'round': 10}, 'customId': 'Igbswhb', 'status': {'code': 100, 'description': 'Ended', 'type': 'finished'}, 'winnerCode': 1, 'homeTeam': {'name': 'Sevilla', 'slug': 'sevilla', 'shortName': 'Sevilla', 'gender': 'M', 'sport': {'name': 'Football', 'slug': 'football', 'id': 1}, 'userCount': 456978, 'nameCode': 'SEV', 'disabled': True, 'national': True, 'type': 0, 'id': 2833, 'subTeams': [], 'teamColors': {'primary': '#ffffff', 'secondary': '#cc1020', 'text': '#cc1020'}, 'fieldTranslations': {'nameTranslation': {'ar': 'اشبيلية', 'ru': 'Cевилья'}, 'shortNameTranslation': {}}}, 'awayTeam': {'name': 'Getafe', 'slug': 'getafe', 'shortName': 'Getafe', 'gender': 'M', 'sport': {'name': 'Football', 'slug': 'football', 'id': 1}, 'userCount': 139089, 'nameCode': 'GET', 'disabled': False, 'national': True, 'type': 0, 'id': 2859, 'subTeams': [], 'teamColors': {'primary': '#00369e', 'secondary': '#ffffff', 'text': '#ffffff'}, 'fieldTranslations': {'nameTranslation': {'ar': 'خيتافي CF', 'ru': 'Хетафе'}, 'shortNameTranslation': {}}}, 'homeScore': {'current': 3, 'display': 3, 'period1': 1, 'normaltime': 2}, 'awayScore': {'current': 0, 'display': 1, 'period1': 0, 'normaltime': 0}, 'coverage': 1, 'time': {'injuryTime1': 2, 'injuryTime2': 0, 'currentPeriodStartTimestamp': 1572204342}, 'changes': {'changes': ['status.code', 'status.description', 'status.type', 'homeScore.normaltime', 'awayScore.normaltime'], 'changeTimestamp': 1572204345}, 'hasGlobalHighlights': False, 'hasEventPlayerStatistics': True, 'hasEventPlayerHeatMap': False, 'detailId': 1, 'crowdsourcingDataDisplayEnabled': True, 'id': 8280797, 'crowdsourcingEnabled': False, 'startTimestamp': 1572189300, 'slug': 'getafe-sevilla', 'finalResultOnly': True, 'feedLocked': True, 'isEditor': True}",False
"{'tournament': {'name': 'LaLiga', 'slug': 'laliga', 'category': {'name': 'Spain', 'slug': 'spain', 'sport': {'name': 'Football', 'slug': 'football', 'id': 1}, 'id': 32, 'flag': 'spain', 'alpha2': 'ES'}, 'uniqueTournament': {'name': 'LaLiga', 'slug': 'laliga', 'primaryColorHex': '#2f4a89', 'secondaryColorHex': '#f4a32e', 'category': {'name': 'Spain', 'slug': 'spain', 'sport': {'name': 'Football', 'slug': 'football', 'id': 1}, 'id': 32, 'flag': 'spain', 'alpha2': 'ES'}, 'userCount': 1131093, 'crowdsourcingEnabled': True, 'hasPerformanceGraphFeature': True, 'id': 8, 'hasEventPlayerStatistics': False, 'displayInverseHomeAwayTeams': True}, 'priority': 599, 'isGroup': True, 'isLive': True, 'id': 36}, 'season': {'name': 'LaLiga 19/20', 'year': '19/20', 'editor': False, 'id': 24127}, 'roundInfo': {'round': 10}, 'customId': 'vgbsDkb', 'status': {'code': 100, 'description': 'Ended', 'type': 'finished'}, 'winnerCode': 1, 'homeTeam': {'name': 'Osasuna', 'slug': 'osasuna', 'shortName': 'Osasuna', 'gender': 'M', 'sport': {'name': 'Football', 'slug': 'football', 'id': 1}, 'userCount': 145864, 'nameCode': 'OSA', 'disabled': False, 'national': True, 'type': 0, 'id': 2820, 'subTeams': [], 'teamColors': {'primary': '#cc0000', 'secondary': '#14213d', 'text': '#14213d'}, 'fieldTranslations': {'nameTranslation': {'ar': 'اوساسونا', 'ru': 'Осасуна'}, 'shortNameTranslation': {}}}, 'awayTeam': {'name': 'Valencia', 'slug': 'valencia', 'shortName': 'Valencia', 'gender': 'M', 'sport': {'name': 'Football', 'slug': 'football', 'id': 1}, 'userCount': 230998, 'nameCode': 'VCF', 'disabled': False, 'national': False, 'type': 0, 'id': 2828, 'subTeams': [], 'teamColors': {'primary': '#ffffff', 'secondary': '#000000', 'text': '#000000'}, 'fieldTranslations': {'nameTranslation': {'ar': 'فالنسيا', 'ru': 'Валенсия'}, 'shortNameTranslation': {}}}, 'homeScore': {'current': 3, 'display': 3, 'period1': 1, 'normaltime': 4}, 'awayScore': {'current': 2, 'display': 2, 'period1': 2, 'normaltime': 1}, 'coverage': 1, 'time': {'injuryTime1': 1, 'injuryTime2': 3, 'currentPeriodStartTimestamp': 1572213053}, 'changes': {'changes': ['status.code', 'status.description', 'status.type', 'homeScore.normaltime', 'awayScore.normaltime'], 'changeTimestamp': 1572213063}, 'hasGlobalHighlights': False, 'hasEventPlayerStatistics': False, 'hasEventPlayerHeatMap': True, 'detailId': 1, 'crowdsourcingDataDisplayEnabled': False, 'id': 8280768, 'awayRedCards': 1, 'crowdsourcingEnabled': True, 'startTimestamp': 1572210900, 'slug': 'valencia-osasuna', 'finalResultOnly': False, 'feedLocked': False, 'isEditor': True}",False
