events,hasNextPage
"{'tournament': {'name': 'LaLiga', 'slug': 'laliga', 'category': {'name': 'Spain', 'slug': 'spain', 'sport': {'name': 'Football', 'slug': 'football', 'id': 1}, 'id': 32, 'flag': 'spain', 'alpha2': 'ES'}, 'uniqueTournament': {'name': 'LaLiga', 'slug': 'laliga', 'primaryColorHex': '#2f4a89', 'secondaryColorHex': '#f4a32e', 'category': {'name': 'Spain', 'slug': 'spain', 'sport': {'name': 'Football', 'slug': 'football', 'id': 1}, 'id': 32, 'flag': 'spain', 'alpha2': 'ES'}, 'userCount': 1120269, 'crowdsourcingEnabled': False, 'hasPerformanceGraphFeature': True, 'id': 8, 'hasEventPlayerStatistics': True, 'displayInverseHomeAwayTeams': False}, 'priority': 599, 'isGroup': False, 'isLive': False, 'id': 36}, 'season': {'name': 'LaLiga 23/24', 'year': '23/24', 'editor': False, 'id': 52376}, 'roundInfo': {'round': 35}, 'customId': 'KhbsoKj', 'status': {'code': 0, 'description': 'Not started', 'type': 'notstarted'}, 'homeTeam': {'name': 'Deportivo Alavés', 'slug': 'deportivo-alaves', 'shortName': 'Alavés', 'gender': 'M', 'sport': {'name': 'Football', 'slug': 'football', 'id': 1}, 'userCount': 92561, 'nameCode': 'ALA', 'disabled': False, 'national': False, 'type': 0, 'id': 2885, 'subTeams': [], 'teamColors': {'primary': '#0232a0', 'secondary': '#ffffff', 'text': '#ffffff'}, 'fieldTranslations': {'nameTranslation': {'ar': 'ديبورتيفو ألافيس', 'ru': 'Алавес'}, 'shortNameTranslation': {}}}, 'awayTeam': {'name': 'Girona FC', 'slug': 'girona-fc', 'shortName': 'Girona', 'gender': 'M', 'sport': {'name': 'Football', 'slug': 'football', 'id': 1}, 'userCount': 339951, 'nameCode': 'GIR', 'disabled': False, 'national': False, 'type': 0, 'id': 24264, 'subTeams': [], 'teamColors': {'primary': '#ffffff', 'secondary': '#ff0000', 'text': '#ff0000'}, 'fieldTranslations': {'nameTranslation': {'ar': 'جيرونا', 'ru': 'Жирона'}, 'shortNameTranslation': {}}}, 'homeScore': {}, 'awayScore': {}, 'time': {}, 'changes': {'changeTimestamp': 0}, 'hasGlobalHighlights': False, 'detailId': 1, 'crowdsourcingDataDisplayEnabled': False, 'id': 11368633, 'crowdsourcingEnabled': False, 'startTimestamp': 1715367600, 'slug': 'girona-fc-deportivo-alaves', 'finalResultOnly': False, 'feedLocked': True, 'isEditor': False}",False
"{'tournament': {'name': 'LaLiga', 'slug': 'laliga', 'category': {'name': 'Spain', 'slug': 'spain', 'sport': {'name': 'Football', 'slug': 'football', 'id': 1}, 'id': 32, 'flag': 'spain', 'alpha2': 'ES'}, 'uniqueTournament': {'name': 'LaLiga', 'slug': 'laliga', 'primaryColorHex': '#2f4a89', 'secondaryColorHex': '#f4a32e', 'category': {'name': 'Spain', 'slug': 'spain', 'sport': {'name': 'Football', 'slug': 'football', 'id': 1}, 'id': 32, 'flag': 'spain', 'alpha2': 'ES'}, 'userCount': 1120269, 'crowdsourcingEnabled': False, 'hasPerformanceGraphFeature': True, 'id': 8, 'hasEventPlayerStatistics': True, 'displayInverseHomeAwayTeams': False}, 'priority': 599, 'isGroup': False, 'isLive': False, 'id': 36}, 'season': {'name': 'LaLiga 23/24', 'year': '23/24', 'editor': False, 'id': 52376}, 'roundInfo': {'round': 35}, 'customId': 'BgbsCGc', 'status': {'code': 0, 'description': 'Not started', 'type': 'notstarted'}, 'homeTeam': {'name': 'Mallorca', 'slug': 'mallorca', 'shortName': 'Mallorca', 'gender': 'M', 'sport': {'name': 'Football', 'slug': 'football', 'id': 1}, 'userCount': 129007, 'nameCode': 'MLL', 'disabled': False, 'national': False, 'type': 0, 'id': 2826, 'subTeams': [], 'teamColors': {'primary': '#cc0000', 'secondary': '#000000', 'text': '#000000'}, 'fieldTranslations': {'nameTranslation': {'ar': 'ريال مايوركا', 'ru': 'Мальорка'}, 'shortNameTranslation': {}}}, 'awayTeam': {'name': 'Las Palmas', 'slug': 'las-palmas', 'shortName': 'Las Palmas', 'gender': 'M', 'sport': {'name': 'Football', 'slug': 'football', 'id': 1}, 'userCount': 93983, 'nameCode': 'LPA', 'disabled': False, 'national': False, 'type': 0, 'id': 6577, 'subTeams': [], 'teamColors': {'primary': '#e8f541', 'secondary': '#f3f845', 'text': '#f3f845'}, 'fieldTranslations': {'nameTranslation': {'ar': 'يونيون ديبورتيفا لاس بالماس', 'ru': 'Лас-Пальмас'}, 'shortNameTranslation': {}}}, 'homeScore': {}, 'awayScore': {}, 'time': {}, 'changes': {'changeTimestamp': 0}, 'hasGlobalHighlights': False, 'detailId': 1, 'crowdsourcingDataDisplayEnabled': False, 'id': 11368643, 'crowdsourcingEnabled': False, 'startTimestamp': 1715428800, 'slug': 'las-palmas-mallorca', 'finalResultOnly': False, 'feedLocked': True, 'isEditor': False}",False
"{'tournament': {'name': 'LaLiga', 'slug': 'laliga', 'category': {'name': 'Spain', 'slug': 'spain', 'sport': {'name': 'Football', 'slug': 'football', 'id': 1}, 'id': 32, 'flag': 'spain', 'alpha2': 'ES'}, 'uniqueTournament': {'name': 'LaLiga', 'slug': 'laliga', 'primaryColorHex': '#2f4a89', 'secondaryColorHex': '#f4a32e', 'category': {'name': 'Spain', 'slug': 'spain', 'sport': {'name': 'Football', 'slug': 'football', 'id': 1}, 'id': 32, 'flag': 'spain', 'alpha2': 'ES'}, 'userCount': 1120269, 'crowdsourcingEnabled': False, 'hasPerformanceGraphFeature': True, 'id': 8, 'hasEventPlayerStatistics': True, 'displayInverseHomeAwayTeams': False}, 'priority': 599, 'isGroup': False, 'isLive': False, 'id': 36}, 'season': {'name': 'LaLiga 23/24', 'year': '23/24', 'editor': False, 'id': 52376}, 'roundInfo': {'round': 35}, 'customId': 'ugbsIgb', 'status': {'code': 0, 'description': 'Not started', 'type': 'notstarted'}, 'homeTeam': {'name': 'Villarreal', 'slug': 'villarreal', 'shortName': 'Villarreal', 'gender': 'M', 'sport': {'name': 'Football', 'slug': 'football', 'id': 1}, 'userCount': 276482, 'nameCode': 'VIL', 'disabled': False, 'national': False, 'type': 0, 'id': 2819, 'subTeams': [], 'teamColors': {'primary': '#ffff00', 'secondary': '#013765', 'text': '#013765'}, 'fieldTranslations': {'nameTranslation': {'ar': 'فياريال', 'ru': 'Вильярреал'}, 'shortNameTranslation': {}}}, 'awayTeam': {'name': 'Sevilla', 'slug': 'sevilla', 'shortName': 'Sevilla', 'gender': 'M', 'sport': {'name': 'Football', 'slug': 'football', 'id': 1}, 'userCount': 439796, 'nameCode': 'SEV', 'disabled': False, 'national': False, 'type': 0, 'id': 2833, 'subTeams': [], 'teamColors': {'primary': '#ffffff', 'secondary': '#cc1020', 'text': '#cc1020'}, 'fieldTranslations': {'nameTranslation': {'ar': 'اشبيلية', 'ru': 'Cевилья'}, 'shortNameTranslation': {}}}, 'homeScore': {}, 'awayScore': {}, 'time': {}, 'changes': {'changeTimestamp': 0}, 'hasGlobalHighlights': False, 'detailId': 1, 'crowdsourcingDataDisplayEnabled': False, 'id': 11368644, 'crowdsourcingEnabled': False, 'startTimestamp': 1715436900, 'slug': 'sevilla-villarreal', 'finalResultOnly': False, 'feedLocked': True, 'isEditor': False}",False
"{'tournament': {'name': 'LaLiga', 'slug': 'laliga', 'category': {'name': 'Spain', 'slug': 'spain', 'sport': {'name': 'Football', 'slug': 'football', 'id': 1}, 'id': 32, 'flag': 'spain', 'alpha2': 'ES'}, 'uniqueTournament': {'name': 'LaLiga', 'slug': 'laliga', 'primaryColorHex': '#2f4a89', 'secondaryColorHex': '#f4a32e', 'category': {'name': 'Spain', 'slug': 'spain', 'sport': {'name': 'Football', 'slug': 'football', 'id': 1}, 'id': 32, 'flag': 'spain', 'alpha2': 'ES'}, 'userCount': 1120269, 'crowdsourcingEnabled': False, 'hasPerformanceGraphFeature': True, 'id': 8, 'hasEventPlayerStatistics': True, 'displayInverseHomeAwayTeams': False}, 'priority': 599, 'isGroup': False, 'isLive': False, 'id': 36}, 'season': {'name': 'LaLiga 23/24', 'year': '23/24', 'editor': False, 'id': 52376}, 'roundInfo': {'round': 35}, 'customId': 'EgbsEAn', 'status': {'code': 0, 'description': 'Not started', 'type': 'notstarted'}, 'homeTeam': {'name': 'Granada', 'slug': 'granada', 'shortName': 'Granada', 'gender': 'M', 'sport': {'name': 'Football', 'slug': 'football', 'id': 1}, 'userCount': 97741, 'nameCode': 'GCF', 'disabled': False, 'national': False, 'type': 0, 'id': 33779, 'subTeams': [], 'teamColors': {'primary': '#cc0000', 'secondary': '#ffffff', 'text': '#ffffff'}, 'fieldTranslations': {'nameTranslation': {'ar': 'غرناطة', 'ru': 'Гранада'}, 'shortNameTranslation': {}}}, 'awayTeam': {'name': 'Real Madrid', 'slug': 'real-madrid', 'shortName': 'Real Madrid', 'gender': 'M', 'sport': {'name': 'Football', 'slug': 'football', 'id': 1}, 'userCount': 2792319, 'nameCode': 'RMA', 'disabled': False, 'national': False, 'type': 0, 'id': 2829, 'subTeams': [], 'teamColors': {'primary': '#ffffff', 'secondary': '#004996', 'text': '#004996'}, 'fieldTranslations': {'nameTranslation': {'ar': 'ريال مدريد', 'ru': 'Реал Мадрид'}, 'shortNameTranslation': {}}}, 'homeScore': {}, 'awayScore': {}, 'time': {}, 'changes': {'changeTimestamp': 0}, 'hasGlobalHighlights': False, 'detailId': 1, 'crowdsourcingDataDisplayEnabled': False, 'id': 11368634, 'crowdsourcingEnabled': False, 'startTimestamp': 1715445000, 'slug': 'granada-real-madrid', 'finalResultOnly': False, 'feedLocked': True, 'isEditor': False}",False
"{'tournament': {'name': 'LaLiga', 'slug': 'laliga', 'category': {'name': 'Spain', 'slug': 'spain', 'sport': {'name': 'Football', 'slug': 'football', 'id': 1}, 'id': 32, 'flag': 'spain', 'alpha2': 'ES'}, 'uniqueTournament': {'name': 'LaLiga', 'slug': 'laliga', 'primaryColorHex': '#2f4a89', 'secondaryColorHex': '#f4a32e', 'category': {'name': 'Spain', 'slug': 'spain', 'sport': {'name': 'Football', 'slug': 'football', 'id': 1}, 'id': 32, 'flag': 'spain', 'alpha2': 'ES'}, 'userCount': 1120269, 'crowdsourcingEnabled': False, 'hasPerformanceGraphFeature': True, 'id': 8, 'hasEventPlayerStatistics': True, 'displayInverseHomeAwayTeams': False}, 'priority': 599, 'isGroup': False, 'isLive': False, 'id': 36}, 'season': {'name': 'LaLiga 23/24', 'year': '23/24', 'editor': False, 'id': 52376}, 'roundInfo': {'round': 35}, 'customId': 'vgbsAgb', 'status': {'code': 0, 'description': 'Not started', 'type': 'notstarted'}, 'homeTeam': {'name': 'Athletic Club', 'slug': 'athletic-club', 'shortName': 'Athletic Club', 'gender': 'M', 'sport': {'name': 'Football', 'slug': 'football', 'id': 1}, 'userCount': 267120, 'nameCode': 'ATH', 'disabled': False, 'national': False, 'type': 0, 'id': 2825, 'subTeams': [], 'teamColors': {'primary': '#aa0000', 'secondary': '#ffffff', 'text': '#ffffff'}, 'fieldTranslations': {'nameTranslation': {'ar': 'اتلتيك دي بلباو', 'ru': 'Атлетик Бильбао'}, 'shortNameTranslation': {}}}, 'awayTeam': {'name': 'Osasuna', 'slug': 'osasuna', 'shortName': 'Osasuna', 'gender': 'M', 'sport': {'name': 'Football', 'slug': 'football', 'id': 1}, 'userCount': 138547, 'nameCode': 'OSA', 'disabled': False, 'national': False, 'type': 0, 'id': 2820, 'subTeams': [], 'teamColors': {'primary': '#cc0000', 'secondary': '#14213d', 'text': '#14213d'}, 'fieldTranslations': {'nameTranslation': {'ar': 'اوساسونا', 'ru': 'Осасуна'}, 'shortNameTranslation': {}}}, 'homeScore': {}, 'awayScore': {}, 'time': {}, 'changes': {'changeTimestamp': 0}, 'hasGlobalHighlights': False, 'detailId': 1, 'crowdsourcingDataDisplayEnabled': False, 'id': 11368657, 'crowdsourcingEnabled': False, 'startTimestamp': 1715454000, 'slug': 'athletic-club-osasuna', 'finalResultOnly': False, 'feedLocked': True, 'isEditor': False}",False
"{'tournament': {'name': 'LaLiga', 'slug': 'laliga', 'category': {'name': 'Spain', 'slug': 'spain', 'sport': {'name': 'Football', 'slug': 'football', 'id': 1}, 'id': 32, 'flag': 'spain', 'alpha2': 'ES'}, 'uniqueTournament': {'name': 'LaLiga', 'slug': 'laliga', 'primaryColorHex': '#2f4a89', 'secondaryColorHex': '#f4a32e', 'category': {'name': 'Spain', 'slug': 'spain', 'sport': {'name': 'Football', 'slug': 'football', 'id': 1}, 'id': 32, 'flag': 'spain', 'alpha2': 'ES'}, 'userCount': 1120269, 'crowdsourcingEnabled': False, 'hasPerformanceGraphFeature': True, 'id': 8, 'hasEventPlayerStatistics': True, 'displayInverseHomeAwayTeams': False}, 'priority': 599, 'isGroup': False, 'isLive': False, 'id': 36}, 'season': {'name': 'LaLiga 23/24', 'year': '23/24', 'editor': False, 'id': 52376}, 'roundInfo': {'round': 35}, 'customId': 'jhbsNOb', 'status': {'code': 0, 'description': 'Not started', 'type': 'notstarted'}, 'homeTeam': {'name': 'Cádiz', 'slug': 'cadiz', 'shortName': 'Cádiz', 'gender': 'M', 'sport': {'name': 'Football', 'slug': 'football', 'id': 1}, 'userCount': 108637, 'nameCode': 'CAD', 'disabled': False, 'national': False, 'type': 0, 'id': 4488, 'subTeams': [], 'teamColors': {'primary': '#ffff00', 'secondary': '#001d43', 'text': '#001d43'}, 'fieldTranslations': {'nameTranslation': {'ar': 'كاديز', 'ru': 'Кадис'}, 'shortNameTranslation': {}}}, 'awayTeam': {'name': 'Getafe', 'slug': 'getafe', 'shortName': 'Getafe', 'gender': 'M', 'sport': {'name': 'Football', 'slug': 'football', 'id': 1}, 'userCount': 133463, 'nameCode': 'GET', 'disabled': False, 'national': False, 'type': 0, 'id': 2859, 'subTeams': [], 'teamColors': {'primary': '#00369e', 'secondary': '#ffffff', 'text': '#ffffff'}, 'fieldTranslations': {'nameTranslation': {'ar': 'خيتافي CF', 'ru': 'Хетафе'}, 'shortNameTranslation': {}}}, 'homeScore': {}, 'awayScore': {}, 'time': {}, 'changes': {'changeTimestamp': 0}, 'hasGlobalHighlights': False, 'detailId': 1, 'crowdsourcingDataDisplayEnabled': False, 'id': 11368636, 'crowdsourcingEnabled': False, 'startTimestamp': 1715515200, 'slug': 'cadiz-getafe', 'finalResultOnly': False, 'feedLocked': True, 'isEditor': False}",False
"{'tournament': {'name': 'LaLiga', 'slug': 'laliga', 'category': {'name': 'Spain', 'slug': 'spain', 'sport': {'name': 'Football', 'slug': 'football', 'id': 1}, 'id': 32, 'flag': 'spain', 'alpha2': 'ES'}, 'uniqueTournament': {'name': 'LaLiga', 'slug': 'laliga', 'primaryColorHex': '#2f4a89', 'secondaryColorHex': '#f4a32e', 'category': {'name': 'Spain', 'slug': 'spain', 'sport': {'name': 'Football', 'slug': 'football', 'id': 1}, 'id': 32, 'flag': 'spain', 'alpha2': 'ES'}, 'userCount': 1120269, 'crowdsourcingEnabled': False, 'hasPerformanceGraphFeature': True, 'id': 8, 'hasEventPlayerStatistics': True, 'displayInverseHomeAwayTeams': False}, 'priority': 599, 'isGroup': False, 'isLive': False, 'id': 36}, 'season': {'name': 'LaLiga 23/24', 'year': '23/24', 'editor': False, 'id': 52376}, 'roundInfo': {'round': 35}, 'customId': 'wgbsLgb', 'status': {'code': 0, 'description': 'Not started', 'type': 'notstarted'}, 'homeTeam': {'name': 'Atlético Madrid', 'slug': 'atletico-madrid', 'shortName': 'Atl. Madrid', 'gender': 'M', 'sport': {'name': 'Football', 'slug': 'football', 'id': 1}, 'userCount': 952451, 'nameCode': 'ATM', 'disabled': False, 'national': False, 'type': 0, 'id': 2836, 'subTeams': [], 'teamColors': {'primary': '#ffffff', 'secondary': '#c40000', 'text': '#c40000'}, 'fieldTranslations': {'nameTranslation': {'ar': 'اتلتيكو مدريد', 'ru': 'Атлетико Мадрид'}, 'shortNameTranslation': {}}}, 'awayTeam': {'name': 'Celta Vigo', 'slug': 'celta-vigo', 'shortName': 'Celta', 'gender': 'M', 'sport': {'name': 'Football', 'slug': 'football', 'id': 1}, 'userCount': 137993, 'nameCode': 'RCC', 'disabled': False, 'national': False, 'type': 0, 'id': 2821, 'subTeams': [], 'teamColors': {'primary': '#6cace4', 'secondary': '#ffffff', 'text': '#ffffff'}, 'fieldTranslations': {'nameTranslation': {'ar': 'سيلتا دي فيجو', 'ru': 'Сельта'}, 'shortNameTranslation': {}}}, 'homeScore': {}, 'awayScore': {}, 'time': {}, 'changes': {'changeTimestamp': 0}, 'hasGlobalHighlights': False, 'detailId': 1, 'crowdsourcingDataDisplayEnabled': False, 'id': 11368665, 'crowdsourcingEnabled': False, 'startTimestamp': 1715523300, 'slug': 'atletico-madrid-celta-vigo', 'finalResultOnly': False, 'feedLocked': True, 'isEditor': False}",False
"{'tournament': {'name': 'LaLiga', 'slug': 'laliga', 'category': {'name': 'Spain', 'slug': 'spain', 'sport': {'name': 'Football', 'slug': 'football', 'id': 1}, 'id': 32, 'flag': 'spain', 'alpha2': 'ES'}, 'uniqueTournament': {'name': 'LaLiga', 'slug': 'laliga', 'primaryColorHex': '#2f4a89', 'secondaryColorHex': '#f4a32e', 'category': {'name': 'Spain', 'slug': 'spain', 'sport': {'name': 'Football', 'slug': 'football', 'id': 1}, 'id': 32, 'flag': 'spain', 'alpha2': 'ES'}, 'userCount': 1120269, 'crowdsourcingEnabled': False, 'hasPerformanceGraphFeature': True, 'id': 8, 'hasEventPlayerStatistics': True, 'displayInverseHomeAwayTeams': False}, 'priority': 599, 'isGroup': False, 'isLive': False, 'id': 36}, 'season': {'name': 'LaLiga 23/24', 'year': '23/24', 'editor': False, 'id': 52376}, 'roundInfo': {'round': 35}, 'customId': 'tgbsDgb', 'status': {'code': 0, 'description': 'Not started', 'type': 'notstarted'}, 'homeTeam': {'name': 'Valencia', 'slug': 'valencia', 'shortName': 'Valencia', 'gender': 'M', 'sport': {'name': 'Football', 'slug': 'football', 'id': 1}, 'userCount': 221756, 'nameCode': 'VCF', 'disabled': False, 'national': False, 'type': 0, 'id': 2828, 'subTeams': [], 'teamColors': {'primary': '#ffffff', 'secondary': '#000000', 'text': '#000000'}, 'fieldTranslations': {'nameTranslation': {'ar': 'فالنسيا', 'ru': 'Валенсия'}, 'shortNameTranslation': {}}}, 'awayTeam': {'name': 'Rayo Vallecano', 'slug': 'rayo-vallecano', 'shortName': 'Rayo Vallecano', 'gender': 'M', 'sport': {'name': 'Football', 'slug': 'football', 'id': 1}, 'userCount': 122123, 'nameCode': 'RVM', 'disabled': False, 'national': False, 'type': 0, 'id': 2818, 'subTeams': [], 'teamColors': {'primary': '#ffffff', 'secondary': '#ffffff', 'text': '#ffffff'}, 'fieldTranslations': {'nameTranslation': {'ar': 'رايو فاليكانو', 'ru': 'Райо Вальекано'}, 'shortNameTranslation': {}}}, 'homeScore': {}, 'awayScore': {}, 'time': {}, 'changes': {'changeTimestamp': 0}, 'hasGlobalHighlights': False, 'detailId': 1, 'crowdsourcingDataDisplayEnabled': False, 'id': 11368641, 'crowdsourcingEnabled': False, 'startTimestamp': 1715531400, 'slug': 'valencia-rayo-vallecano', 'finalResultOnly': False, 'feedLocked': True, 'isEditor': False}",False
"{'tournament': {'name': 'LaLiga', 'slug': 'laliga', 'category': {'name': 'Spain', 'slug': 'spain', 'sport': {'name': 'Football', 'slug': 'football', 'id': 1}, 'id': 32, 'flag': 'spain', 'alpha2': 'ES'}, 'uniqueTournament': {'name': 'LaLiga', 'slug': 'laliga', 'primaryColorHex': '#2f4a89', 'secondaryColorHex': '#f4a32e', 'category': {'name': 'Spain', 'slug': 'spain', 'sport': {'name': 'Football', 'slug': 'football', 'id': 1}, 'id': 32, 'flag': 'spain', 'alpha2': 'ES'}, 'userCount': 1120269, 'crowdsourcingEnabled': False, 'hasPerformanceGraphFeature': True, 'id': 8, 'hasEventPlayerStatistics': True, 'displayInverseHomeAwayTeams': False}, 'priority': 599, 'isGroup': False, 'isLive': False, 'id': 36}, 'season': {'name': 'LaLiga 23/24', 'year': '23/24', 'editor': False, 'id': 52376}, 'roundInfo': {'round': 35}, 'customId': 'qgbsihb', 'status': {'code': 0, 'description': 'Not started', 'type': 'notstarted'}, 'homeTeam': {'name': 'Real Betis', 'slug': 'real-betis', 'shortName': 'Betis', 'gender': 'M', 'sport': {'name': 'Football', 'slug': 'football', 'id': 1}, 'userCount': 233553, 'nameCode': 'RBB', 'disabled': False, 'national': False, 'type': 0, 'id': 2816, 'subTeams': [], 'teamColors': {'primary': '#ffffff', 'secondary': '#006633', 'text': '#006633'}, 'fieldTranslations': {'nameTranslation': {'ar': 'ريال بيتيس بالومبي', 'ru': 'Реал Бетис'}, 'shortNameTranslation': {}}}, 'awayTeam': {'name': 'Almería', 'slug': 'almeria', 'shortName': 'Almería', 'gender': 'M', 'sport': {'name': 'Football', 'slug': 'football', 'id': 1}, 'userCount': 103602, 'nameCode': 'ALM', 'disabled': False, 'national': False, 'type': 0, 'id': 2858, 'subTeams': [], 'teamColors': {'primary': '#ff0000', 'secondary': '#ffffff', 'text': '#ffffff'}, 'fieldTranslations': {'nameTranslation': {'ar': 'الميريا', 'ru': 'Алмерия'}, 'shortNameTranslation': {}}}, 'homeScore': {}, 'awayScore': {}, 'time': {}, 'changes': {'changeTimestamp': 0}, 'hasGlobalHighlights': False, 'detailId': 1, 'crowdsourcingDataDisplayEnabled': False, 'id': 11368629, 'crowdsourcingEnabled': False, 'startTimestamp': 1715540400, 'slug': 'almeria-real-betis', 'finalResultOnly': False, 'feedLocked': True, 'isEditor': False}",False
"{'tournament': {'name': 'LaLiga', 'slug': 'laliga', 'category': {'name': 'Spain', 'slug': 'spain', 'sport': {'name': 'Football', 'slug': 'football', 'id': 1}, 'id': 32, 'flag': 'spain', 'alpha2': 'ES'}, 'uniqueTournament': {'name': 'LaLiga', 'slug': 'laliga', 'primaryColorHex': '#2f4a89', 'secondaryColorHex': '#f4a32e', 'category': {'name': 'Spain', 'slug': 'spain', 'sport': {'name': 'Football', 'slug': 'football', 'id': 1}, 'id': 32, 'flag': 'spain', 'alpha2': 'ES'}, 'userCount': 1120269, 'crowdsourcingEnabled': False, 'hasPerformanceGraphFeature': True, 'id': 8, 'hasEventPlayerStatistics': True, 'displayInverseHomeAwayTeams': False}, 'priority': 599, 'isGroup': False, 'isLive': False, 'id': 36}, 'season': {'name': 'LaLiga 23/24', 'year': '23/24', 'editor': False, 'id': 52376}, 'roundInfo': {'round': 35}, 'customId': 'rgbszgb', 'status': {'code': 0, 'description': 'Not started', 'type': 'notstarted'}, 'homeTeam': {'name': 'Barcelona', 'slug': 'barcelona', 'shortName': 'Barcelona', 'gender': 'M', 'sport': {'name': 'Football', 'slug': 'football', 'id': 1}, 'userCount': 2378768, 'nameCode': 'FCB', 'disabled': False, 'national': False, 'type': 0, 'id': 2817, 'subTeams': [], 'teamColors': {'primary': '#154284', 'secondary': '#9d1009', 'text': '#9d1009'}, 'fieldTranslations': {'nameTranslation': {'ar': 'برشلونة', 'ru': 'Барселона'}, 'shortNameTranslation': {}}}, 'awayTeam': {'name': 'Real Sociedad', 'slug': 'real-sociedad', 'shortName': 'Real Sociedad', 'gender': 'M', 'sport': {'name': 'Football', 'slug': 'football', 'id': 1}, 'userCount': 329072, 'nameCode': 'RSO', 'disabled': False, 'national': False, 'type': 0, 'id': 2824, 'subTeams': [], 'teamColors': {'primary': '#ffffff', 'secondary': '#0077c7', 'text': '#0077c7'}, 'fieldTranslations': {'nameTranslation': {'ar': 'ريال سوسيداد', 'ru': 'Реал Сосьедад'}, 'shortNameTranslation': {}}}, 'homeScore': {}, 'awayScore': {}, 'time': {}, 'changes': {'changeTimestamp': 0}, 'hasGlobalHighlights': False, 'detailId': 1, 'crowdsourcingDataDisplayEnabled': False, 'id': 11368630, 'crowdsourcingEnabled': False, 'startTimestamp': 1715626800, 'slug': 'real-sociedad-barcelona', 'finalResultOnly': False, 'feedLocked': True, 'isEditor': False}",False
